,is_employed,self_employed,salary,additional_income,credit_score,eviction,criminal,age,score,is_good
1452,True,False,2200,600,556,1,1,24,67.44026322857911,0.0
1453,True,False,3200,371,688,1,1,31,20.0,0.0
1454,True,False,2100,0,621,1,1,41,25.0,0.0
1455,True,False,1600,0,609,1,1,22,78.78538812785388,1.0
1456,True,False,450,6600,764,1,1,25,80.71780821917808,1.0
1457,True,False,1820,0,559,1,2,32,20.0,0.0
1458,True,False,3000,850,621,1,1,35,20.0,0.0
1459,True,False,4000,0,673,1,1,29,78.61735159817351,1.0
1460,False,True,1200,0,612,1,1,31,20.0,0.0
1461,False,True,3000,1200,400,0,0,34,60.0,0.0
1462,True,False,3500,0,667,1,1,21,20.0,0.0
1463,True,False,3800,0,529,1,1,31,20.0,0.0
1464,True,False,9457,0,585,1,1,33,20.0,0.0
1465,True,False,2500,0,576,1,1,21,25.0,0.0
1466,True,False,2560,100,689,1,1,25,82.90228310502283,1.0
1467,True,False,7000,0,565,1,1,36,20.0,0.0
1468,True,False,3000,1000,547,1,1,22,70.0,1.0
1469,True,False,3909,400,537,1,1,29,20.0,0.0
1470,False,False,2000,978,683,1,1,50,70.0,1.0
1471,True,False,4500,0,530,1,1,25,59.70267157363865,0.0
1472,False,False,2000,1900,605,1,1,27,20.0,0.0
1473,True,False,2800,2100,560,1,1,53,70.0,1.0
1474,True,False,2923,0,578,1,1,21,70.0,1.0
1475,True,False,3575,0,543,1,2,22,70.0,1.0
1476,True,False,1400,1808,638,1,1,67,20.0,0.0
1477,True,False,2500,0,668,1,2,30,20.0,0.0
1478,True,False,1300,0,728,1,1,26,20.0,0.0
1479,True,False,3600,0,703,1,1,57,81.76803652968036,1.0
1480,True,False,7000,0,564,1,1,31,20.0,0.0
1481,False,False,2000,916,580,1,1,77,20.0,0.0
1482,True,False,2000,0,400,0,0,24,60.0,0.0
1483,True,False,2000,0,400,0,0,22,60.0,0.0
1484,False,False,2000,1631,400,0,0,66,60.0,0.0
1485,True,False,6000,0,634,1,1,30,20.0,0.0
1486,False,False,2000,1984,620,1,2,26,20.0,0.0
1487,True,False,5400,0,714,1,1,33,84.41461187214612,1.0
1488,True,False,3000,0,663,1,1,25,20.0,0.0
1489,True,False,3478,0,580,1,2,32,20.0,0.0
1490,True,False,2100,800,454,1,1,37,74.6969358327325,1.0
1491,True,False,3000,0,570,1,1,33,83.61643835616438,1.0
1492,False,False,2000,3200,543,1,1,32,70.0,1.0
1493,True,False,2400,0,508,1,2,37,20.0,0.0
1494,True,False,5000,700,601,1,1,38,70.0,1.0
1495,True,False,2800,0,543,1,1,26,85.52785388127853,1.0
1496,True,False,3000,615,541,1,2,40,20.0,0.0
1497,False,False,2000,0,543,1,1,27,20.0,0.0
1498,True,False,4000,833,775,1,3,37,70.0,1.0
1499,False,False,2000,1800,560,1,1,39,83.44840182648402,1.0
1500,True,False,3102,0,512,1,2,44,20.0,0.0
1501,True,False,2500,0,584,1,1,31,80.82283105022832,1.0
1502,True,False,1600,0,618,1,1,22,20.0,0.0
1503,True,False,3100,600,651,1,2,40,20.0,0.0
1504,True,False,5000,0,543,1,1,21,20.0,0.0
1505,False,False,2000,663,577,1,1,57,20.0,0.0
1506,True,False,3219,863,558,1,1,33,20.0,0.0
1507,False,True,2400,8000,642,1,1,46,77.924200913242,1.0
1508,True,False,18333,0,850,1,1,53,81.70502283105023,1.0
1509,True,False,3000,0,546,1,2,39,77.56712328767124,1.0
1510,False,False,2000,3500,577,1,2,29,20.0,0.0
1511,True,False,4500,0,578,1,1,60,65.8783207251414,0.0
1512,True,False,3300,0,605,1,1,27,19.001522070015216,0.0
1513,False,True,4400,758,542,1,1,40,20.0,0.0
1514,True,False,7600,0,543,1,1,66,20.0,0.0
1515,True,False,850,841,716,1,1,32,20.0,0.0
1516,True,False,2640,0,557,1,1,38,20.0,0.0
1517,True,False,1300,200,664,1,1,22,25.0,0.0
1518,True,False,1960,0,543,1,1,33,70.0,1.0
1519,True,False,3000,0,529,1,1,43,20.0,0.0
1520,True,False,3200,2240,597,1,1,35,77.37268146748545,1.0
1521,True,False,2480,0,588,1,1,29,20.0,0.0
1522,True,False,3500,0,632,1,1,25,82.58721461187214,1.0
1523,True,False,3000,500,703,1,1,20,25.0,0.0
1524,True,False,5000,0,583,1,2,25,70.0,1.0
1525,True,False,3100,0,806,1,1,42,81.72602739726027,1.0
1526,True,False,3000,0,694,1,1,24,70.0,1.0
1527,False,True,3000,0,645,1,1,43,20.0,0.0
1528,True,False,2200,0,543,1,2,24,20.0,0.0
1529,True,False,1200,0,680,1,1,48,83.57442922374429,1.0
1530,True,False,11000,0,792,1,1,48,70.0,1.0
1531,True,False,2200,0,776,1,1,32,70.0,1.0
1532,True,False,2,0,583,1,1,38,20.0,0.0
1533,True,False,5150,0,516,1,1,37,70.0,1.0
1534,True,False,2900,0,723,1,1,24,70.0,1.0
1535,True,False,4000,0,666,1,1,42,25.0,0.0
1536,True,False,2500,0,543,1,1,32,20.0,0.0
1537,True,False,2100,0,543,1,1,38,20.0,0.0
1538,False,True,4000,0,822,1,1,42,70.0,1.0
1539,True,False,4000,0,555,1,1,28,20.0,0.0
1540,True,False,1500,959,556,1,2,35,20.0,0.0
1541,True,False,1512,985,543,1,1,20,20.0,0.0
1542,False,False,2000,580,684,1,1,28,25.0,0.0
1543,True,False,6000,0,678,1,3,41,60.0,0.0
1544,True,False,3840,0,632,1,1,37,20.0,0.0
1545,True,False,3200,0,727,1,1,31,70.0,1.0
1546,True,False,2000,1202,564,1,1,24,20.0,0.0
1547,True,False,3000,0,657,1,1,45,20.0,0.0
1548,True,False,2500,450,628,1,1,23,20.0,0.0
1549,True,False,2000,0,400,0,0,23,60.0,0.0
1550,True,False,3268,360,555,1,1,36,20.0,0.0
1551,True,False,10000,0,819,1,1,53,81.45296803652968,1.0
1552,True,False,15000,0,781,1,1,60,79.07945205479452,1.0
1553,True,False,2900,0,532,1,1,28,20.0,0.0
1554,True,False,3000,0,551,1,1,30,20.0,0.0
1555,False,True,8000,0,652,1,1,42,70.0,1.0
1556,True,False,2200,0,599,1,2,42,20.0,0.0
1557,True,False,2000,0,543,1,1,38,20.0,0.0
1558,True,False,3200,0,543,1,1,33,70.0,1.0
1559,True,False,2300,4000,586,1,1,35,20.0,0.0
1560,True,False,2000,0,561,1,2,46,20.0,0.0
1561,True,False,2000,0,400,0,0,34,60.0,0.0
1562,True,False,900,0,652,1,1,22,70.0,1.0
1563,True,False,2000,0,400,0,0,21,60.0,0.0
1564,True,False,1600,2000,545,1,1,48,20.0,0.0
1565,False,True,55000,0,837,1,1,54,80.75981735159817,1.0
1566,True,False,4615,0,675,1,2,29,20.0,0.0
1567,True,False,6000,0,400,0,0,34,60.0,0.0
1568,False,False,2000,0,677,1,1,31,20.0,0.0
1569,False,True,150,0,543,1,1,44,20.0,0.0
1570,True,False,3500,0,517,1,1,43,20.0,0.0
1571,True,False,2688,0,609,1,1,43,70.0,1.0
1572,True,False,2128,734,578,1,1,38,20.0,0.0
1573,True,False,3500,0,601,1,2,31,20.0,0.0
1574,True,False,4230,0,543,1,1,22,25.0,0.0
1575,True,False,3200,0,692,1,1,22,81.45296803652968,1.0
1576,True,False,43040,794,400,0,0,28,60.0,0.0
1577,True,False,1300,0,796,1,1,25,25.0,0.0
1578,True,False,3328,0,630,1,1,33,66.40373378591345,0.0
1579,True,False,2966,0,516,1,1,28,20.0,0.0
1580,True,False,2560,0,596,1,1,26,20.0,0.0
1581,True,False,6400,5200,605,1,2,44,20.0,0.0
1582,True,True,100,0,569,1,1,37,70.0,1.0
1583,True,False,4000,0,578,1,1,28,20.0,0.0
1584,True,False,2000,0,543,1,2,37,20.0,0.0
1585,True,False,4833,0,676,1,1,33,70.0,1.0
1586,True,False,5800,0,814,1,1,48,25.0,0.0
1587,True,False,3265,0,677,1,1,22,70.0,1.0
1588,True,False,3600,0,593,1,2,61,20.0,0.0
1589,True,False,7200,0,801,1,1,35,83.21735159817352,1.0
1590,True,False,2131,0,561,1,1,26,20.0,0.0
1591,True,False,3400,0,569,1,1,28,78.38630136986302,1.0
1592,True,False,12000,0,843,1,1,61,82.44018264840183,1.0
1593,True,False,2920,350,612,1,2,20,20.0,0.0
1594,True,True,1480,841,597,1,2,26,70.0,1.0
1595,False,False,2000,994,550,1,1,40,20.0,0.0
1596,False,False,2000,1500,400,0,0,27,60.0,0.0
1597,True,False,2720,0,624,1,1,25,20.0,0.0
1598,True,False,2880,0,680,1,1,22,25.0,0.0
1599,True,False,1200,0,635,1,1,23,20.0,0.0
1600,True,False,3000,500,543,1,1,23,25.0,0.0
1601,True,False,1500,0,685,1,1,22,81.15890410958905,1.0
1602,True,False,11458,0,798,1,1,54,81.11689497716895,1.0
1603,True,False,4791,0,699,1,1,36,70.0,1.0
1604,True,False,1700,0,553,1,1,28,20.0,0.0
1605,False,False,2000,2037,840,1,1,64,79.41552511415526,1.0
1606,True,False,39583,0,635,1,1,40,84.7296803652968,1.0
1607,True,False,2200,0,543,1,1,24,20.0,0.0
1608,True,False,4000,0,668,1,1,35,25.0,0.0
1609,True,False,3340,0,553,1,1,28,60.0,0.0
1610,True,False,3246,0,702,1,1,24,70.0,1.0
1611,True,False,2302,0,530,1,1,24,20.0,0.0
1612,True,False,9000,8000,665,1,1,53,79.85662100456621,1.0
1613,True,False,1600,650,648,1,1,20,20.0,0.0
1614,True,False,2,0,579,1,1,33,53.97990867579909,0.0
1615,False,True,3000,0,667,1,1,22,83.42739726027398,1.0
1616,True,False,2432,300,714,1,1,27,53.753570776255714,0.0
1617,False,True,4000,0,721,1,1,34,20.0,0.0
1618,True,False,3500,250,600,1,1,33,60.0,0.0
1619,True,False,3737,0,633,1,1,23,70.0,1.0
1620,True,False,3000,2000,640,1,1,21,80.59178082191781,1.0
1621,True,False,3500,0,561,1,1,37,70.0,1.0
1622,True,False,2400,130,620,1,1,33,20.0,0.0
1623,True,False,40000,0,581,1,1,32,60.0,0.0
1624,True,False,5200,0,605,1,1,40,70.0,1.0
1625,True,False,2800,0,400,0,0,41,60.0,0.0
1626,True,False,3000,0,653,1,1,33,81.0958904109589,1.0
1627,True,False,2493,0,708,1,1,29,70.0,1.0
1628,True,False,2585,40000,715,1,1,42,77.5041095890411,1.0
1629,True,False,1700,0,534,1,1,26,20.0,0.0
1630,False,True,5000,800,557,1,1,26,20.0,0.0
1631,True,False,1849,0,674,1,1,48,77.77716894977169,1.0
1632,False,True,5000,0,832,1,1,79,70.0,1.0
1633,True,False,920,743,682,1,1,29,20.0,0.0
1634,True,False,4200,0,531,1,1,32,20.0,0.0
1635,True,False,4500,0,571,1,1,50,20.0,0.0
1636,True,False,2500,800,400,0,0,26,33.72337069323371,0.0
1637,True,False,2400,0,556,1,1,38,20.0,0.0
1638,False,False,2000,1193,543,1,1,21,70.0,1.0
1639,True,False,3000,0,693,1,1,48,20.0,0.0
1640,True,False,4100,1000,554,1,1,55,20.0,0.0
1641,True,False,2608,0,543,1,1,21,70.0,1.0
1642,True,False,1600,0,400,0,0,31,60.0,0.0
1643,True,False,3688,0,624,1,1,20,20.0,0.0
1644,False,False,2000,633,674,1,1,27,83.61643835616438,1.0
1645,True,False,3400,0,580,1,1,40,20.0,0.0
1646,True,False,2900,250,531,1,1,31,60.0,0.0
1647,True,False,2500,0,400,0,0,26,60.0,0.0
1648,True,False,3989,0,600,1,1,36,72.57995591245474,0.0
1649,True,False,3000,0,541,1,1,32,62.486466530651896,0.0
1650,False,True,10000,0,676,1,1,31,70.0,1.0
1651,False,False,2000,0,818,1,1,85,81.3689497716895,1.0
1652,True,False,3700,0,599,1,1,27,20.0,0.0
1653,True,False,2500,455,556,1,2,26,20.0,0.0
1654,True,False,1600,0,659,1,2,20,20.0,0.0
1655,False,True,2500,0,658,1,1,24,77.18904109589042,1.0
1656,True,False,20000,28000,670,1,1,42,70.0,1.0
1657,False,False,2000,700,400,0,0,58,60.0,0.0
1658,True,False,3943,682,556,1,1,52,20.0,0.0
1659,False,True,3500,1436,626,1,2,69,20.0,0.0
1660,True,False,5500,0,787,1,1,55,80.80182648401826,1.0
1661,True,False,3500,1500,670,1,1,24,66.5617467361245,0.0
1662,True,False,3000,0,543,1,1,21,20.0,0.0
1663,True,False,3500,0,592,1,1,46,20.0,0.0
1664,True,False,2000,0,637,1,1,30,81.97808219178083,1.0
1665,True,False,5500,0,561,1,2,27,20.0,0.0
1666,True,False,7603,0,766,1,2,28,20.0,0.0
1667,True,False,2800,0,609,1,1,33,20.0,0.0
1668,True,False,3288,0,815,1,1,57,20.0,0.0
1669,True,False,1500,0,563,1,1,45,20.0,0.0
1670,True,False,5000,0,559,1,1,35,78.5123287671233,1.0
1671,True,False,4000,0,670,1,1,23,77.33607305936073,1.0
1672,True,False,3900,0,481,1,1,44,20.0,0.0
1673,False,True,22000,0,670,1,1,26,70.0,1.0
1674,True,False,3250,0,613,1,1,44,20.0,0.0
1675,True,False,2000,600,577,1,2,26,20.0,0.0
1676,True,False,3220,0,603,1,1,53,62.5180073836588,0.0
1677,True,False,5900,0,604,1,2,42,20.0,0.0
1678,True,False,3500,0,526,1,1,29,20.0,0.0
1679,False,False,2000,0,649,1,1,21,79.85662100456621,1.0
1680,True,True,3400,0,584,1,1,46,20.0,0.0
1681,False,False,2000,10400,785,1,1,21,25.0,0.0
1682,True,False,2240,1759,718,1,1,46,79.60456621004566,1.0
1683,True,False,3200,0,534,1,1,28,20.0,0.0
1684,True,False,1240,400,569,1,1,31,20.0,0.0
1685,True,False,2000,0,400,0,0,49,60.0,0.0
1686,True,True,2600,0,548,1,1,29,20.0,0.0
1687,True,False,2000,0,400,0,0,67,60.0,0.0
1688,True,False,3200,0,580,1,1,27,20.0,0.0
1689,True,False,5400,0,516,1,1,64,20.0,0.0
1690,True,False,4800,0,557,1,1,31,20.0,0.0
1691,True,False,6000,0,552,1,1,22,49.89862265139606,0.0
1692,True,False,3000,0,561,1,1,29,78.82739726027397,1.0
1693,True,False,2500,0,543,1,1,20,20.0,0.0
1694,True,False,2000,0,574,1,1,32,20.0,0.0
1695,True,False,2200,0,631,1,1,37,20.0,0.0
1696,True,False,2800,0,687,1,1,22,84.77910358086999,1.0
1697,False,False,2000,1008,543,1,1,40,20.0,0.0
1698,True,False,3967,0,562,1,1,29,78.38630136986302,1.0
1699,True,True,11328,0,793,1,1,39,70.0,1.0
1700,True,False,2500,0,543,1,1,31,20.0,0.0
1701,True,False,300000,0,805,1,1,55,70.0,1.0
1702,True,False,8333,0,618,1,1,41,80.1296803652968,1.0
1703,True,False,3667,0,581,1,1,32,78.6593607305936,1.0
1704,True,False,2300,0,400,0,0,26,60.0,0.0
1705,True,False,2500,0,532,1,1,32,20.0,0.0
1706,True,False,3000,842,584,1,1,34,20.0,0.0
1707,True,False,3500,0,552,1,2,24,20.0,0.0
1708,True,False,2045,1400,567,1,1,35,20.0,0.0
1709,True,False,2500,300,533,1,1,33,20.0,0.0
1710,False,True,3000,0,646,1,1,31,70.0,1.0
1711,True,False,8000,0,653,1,1,24,25.0,0.0
1712,True,False,2400,0,549,1,1,28,20.0,0.0
1713,True,True,2200,0,560,1,1,29,54.603102681184865,0.0
1714,True,False,6000,592,672,1,1,51,70.0,1.0
1715,True,False,2500,0,543,1,1,19,20.0,0.0
1716,True,False,3000,6000,768,1,1,48,81.26392694063927,1.0
1717,True,False,3500,0,533,1,1,21,20.0,0.0
1718,True,False,2000,0,606,1,1,21,20.0,0.0
1719,True,False,3000,1300,566,1,1,42,20.0,0.0
1720,True,False,1600,0,569,1,1,27,20.0,0.0
1721,True,False,2500,0,650,1,1,25,20.0,0.0
1722,True,False,2000,0,847,1,1,26,70.0,1.0
1723,False,False,2000,1057,585,1,1,36,70.0,1.0
1724,True,False,5662,1584,810,1,1,61,20.0,0.0
1725,True,False,5500,2000,585,1,1,36,20.0,0.0
1726,True,False,5400,600,824,1,1,66,70.0,1.0
1727,True,True,2800,0,666,1,2,34,20.0,0.0
1728,True,False,2000,386,535,1,1,28,70.0,1.0
1729,True,False,3000,0,543,1,1,36,70.0,1.0
1730,True,False,2200,0,600,1,1,27,20.0,0.0
1731,True,False,4900,0,640,1,1,38,70.0,1.0
1732,True,False,3080,0,505,1,1,26,20.0,0.0
1733,True,False,2000,0,570,1,1,25,20.0,0.0
1734,False,False,2000,800,521,1,1,51,25.0,0.0
1735,True,False,2300,0,719,1,1,30,83.44840182648402,1.0
1736,True,False,3200,0,598,1,1,41,83.00730593607307,1.0
1737,True,True,7500,1600,633,1,1,39,20.0,0.0
1738,True,False,1700,0,538,1,1,26,77.90319634703197,1.0
1739,True,False,2000,0,400,0,0,26,60.0,0.0
1740,False,False,2000,2893,544,1,1,37,20.0,0.0
1741,True,True,2240,0,543,1,1,19,20.0,0.0
1742,True,False,9000,0,830,1,1,56,48.0883210396909,0.0
1743,False,False,2000,0,757,1,1,22,80.94885844748859,1.0
1744,True,False,2000,0,400,0,0,20,60.0,0.0
1745,True,False,4000,0,705,1,1,31,20.0,0.0
1746,True,False,5647,0,543,1,1,30,20.0,0.0
1747,True,False,3500,715,549,1,1,41,20.0,0.0
1748,True,False,2400,0,515,1,2,31,20.0,0.0
1749,True,False,2400,0,589,1,1,26,20.0,0.0
1750,True,False,20000,0,850,1,1,50,80.44474885844748,1.0
1751,True,False,2100,0,526,1,2,27,20.0,0.0
1752,True,False,1900,0,662,1,1,24,78.4703196347032,1.0
1753,True,False,2500,0,723,1,1,25,81.0958904109589,1.0
1754,True,False,1800,0,559,1,1,23,20.0,0.0
1755,True,True,450,200,626,1,1,22,70.0,1.0
1756,True,False,1850,750,695,1,1,21,25.0,0.0
1757,False,False,2000,1541,558,1,1,43,70.0,1.0
1758,True,False,3360,0,622,1,1,38,70.0,1.0
1759,True,False,71890,0,527,1,1,56,82.14611872146119,1.0
1760,True,False,4500,0,803,1,1,25,80.06666666666666,1.0
1761,True,False,7000,0,690,1,1,49,82.06210045662101,1.0
1762,False,False,2000,1500,723,1,1,21,80.54977168949772,1.0
1763,True,False,1775,850,543,1,1,19,20.0,0.0
1764,True,False,3840,1000,545,1,1,31,70.0,1.0
1765,True,False,3000,0,543,1,1,22,70.0,1.0
1766,True,False,2400,0,543,1,1,20,60.0,0.0
1767,True,False,2500,0,680,1,1,26,82.77625570776256,1.0
1768,True,True,1500,500,626,1,1,41,70.0,1.0
1769,True,False,2108,0,685,1,1,28,82.90228310502283,1.0
1770,True,False,10500,0,560,1,1,43,20.0,0.0
1771,True,False,2400,350,577,1,1,24,81.43196347031963,1.0
1772,False,True,7500,0,495,1,1,40,20.0,0.0
1773,True,False,11000,0,509,1,1,45,20.0,0.0
1774,True,False,3000,0,573,1,2,25,20.0,0.0
1775,True,False,1400,0,578,1,1,25,20.0,0.0
1776,True,False,4500,0,589,1,2,55,20.0,0.0
1777,True,False,4500,0,699,1,1,40,20.0,0.0
1778,True,False,3900,0,778,1,1,22,70.0,1.0
1779,True,False,2080,0,548,1,1,20,20.0,0.0
1780,True,False,2700,0,576,1,1,23,20.0,0.0
1781,True,False,4200,0,765,1,1,30,80.57077625570776,1.0
1782,True,False,3080,0,621,1,2,34,20.0,0.0
1783,True,False,4000,1011,513,1,2,43,20.0,0.0
1784,True,False,4080,0,722,1,1,29,79.52054794520548,1.0
1785,True,True,10000,0,749,1,1,44,80.30622851572522,1.0
1786,True,False,3000,1000,553,1,1,29,20.0,0.0
1787,False,False,2000,1632,543,1,1,23,70.0,1.0
1788,True,False,2720,500,553,1,1,34,20.0,0.0
1789,True,False,3100,0,512,1,1,22,20.0,0.0
1790,True,False,2500,0,602,1,1,53,79.26849315068493,1.0
1791,True,False,324623,559,543,1,1,27,70.0,1.0
1792,True,False,4583,0,608,1,1,27,20.0,0.0
1793,True,False,2200,0,533,2,1,34,20.0,0.0
1794,True,False,3000,0,626,1,1,25,70.0,1.0
1795,True,False,2800,0,643,1,1,47,25.0,0.0
1796,True,True,5300,0,631,1,1,29,25.0,0.0
1797,True,False,2800,0,595,1,2,42,20.0,0.0
1798,False,True,2300,0,573,1,1,44,20.0,0.0
1799,True,False,4000,0,584,1,1,34,25.0,0.0
1800,True,True,3000,0,583,1,1,57,20.0,0.0
1801,True,False,2000,0,400,0,0,34,60.0,0.0
1802,True,False,3800,0,607,1,1,43,25.0,0.0
1803,False,False,2000,0,726,1,1,32,82.7972602739726,1.0
1804,True,False,5916,0,699,1,1,22,25.0,0.0
1805,True,False,2500,0,628,1,1,33,20.0,0.0
1806,True,False,3850,0,549,1,3,26,20.0,0.0
1807,True,False,2000,0,400,0,0,25,60.0,0.0
1808,True,False,2400,0,561,1,1,19,20.0,0.0
1809,True,False,3656,0,532,1,1,33,20.0,0.0
1810,True,False,4000,772,583,1,1,47,20.0,0.0
1811,True,False,2560,0,576,1,1,24,20.0,0.0
1812,True,False,3924,0,548,1,1,50,20.0,0.0
1813,True,True,300,2100,696,1,4,25,20.0,0.0
1814,False,False,2000,3500,561,1,1,33,20.0,0.0
1815,True,False,2000,500,568,1,2,34,20.0,0.0
1816,True,False,5800,0,709,1,1,37,70.0,1.0
1817,False,False,2000,0,400,0,0,42,60.0,0.0
1818,True,False,9488,0,765,1,1,42,70.0,1.0
1819,True,False,2100,0,572,1,1,59,77.44109589041096,1.0
1820,False,True,3000,8500,543,1,1,28,60.0,0.0
1821,True,False,2500,0,546,1,2,23,20.0,0.0
1822,True,False,4000,0,592,1,1,28,20.0,0.0
1823,True,False,2000,0,400,0,0,41,60.0,0.0
1824,False,False,2000,419500,783,1,2,67,20.0,0.0
1825,True,False,3550,0,543,1,1,22,81.8730593607306,1.0
1826,True,False,4000,0,637,1,1,25,70.0,1.0
1827,True,False,2700,0,543,1,1,26,20.0,0.0
1828,True,False,4500,3000,571,1,1,36,20.0,0.0
1829,True,True,3845,0,524,1,1,32,60.0,0.0
1830,True,False,3000,0,572,1,1,30,25.0,0.0
1831,True,False,2500,0,557,1,2,36,81.38995433789954,1.0
1832,True,False,2000,0,400,0,0,19,60.0,0.0
1833,False,False,2000,0,589,1,1,39,20.0,0.0
1834,True,False,3700,0,593,1,1,27,25.0,0.0
1835,True,True,2000,0,819,1,1,53,80.52876712328766,1.0
1836,True,False,4000,0,555,1,1,25,20.0,0.0
1837,True,False,5085,0,801,1,1,29,84.07853881278538,1.0
1838,True,False,3000,0,597,1,2,22,20.0,0.0
1839,True,False,3828,0,666,1,1,27,25.0,0.0
1840,True,False,5468,1432,658,1,2,46,20.0,0.0
1841,True,False,3000,500,679,1,1,33,25.0,0.0
1842,True,False,2600,10000,547,1,1,29,20.0,0.0
1843,True,False,5500,200,543,1,2,27,20.0,0.0
1844,True,False,7467,0,569,1,2,20,20.0,0.0
1845,True,False,2200,0,624,1,1,32,60.93668188736682,0.0
1846,True,False,2400,0,543,1,1,48,20.0,0.0
1847,True,False,2128,600,602,1,1,30,20.0,0.0
1848,True,False,2796,0,568,1,1,44,20.0,0.0
1849,True,False,3800,1100,572,1,1,30,20.0,0.0
1850,False,True,2500,0,654,1,1,24,70.0,1.0
1851,True,False,6400,0,630,1,1,47,78.53333333333333,1.0
1852,True,False,1600,0,605,1,1,30,79.64657534246575,1.0
1853,True,False,1960,0,598,1,1,25,20.0,0.0
1854,True,False,32000,0,542,1,1,39,20.0,0.0
1855,True,False,12000,0,732,1,1,25,20.0,0.0
1856,False,False,2000,1133,600,1,1,70,70.0,1.0
1857,True,False,3640,0,568,1,1,22,20.0,0.0
1858,True,False,3500,0,753,1,1,36,25.0,0.0
1859,True,False,9616,1000,593,1,1,45,70.0,1.0
1860,True,False,4584,500,543,1,1,39,20.0,0.0
1861,True,False,3680,0,727,1,1,30,85.02374429223744,1.0
1862,True,False,2000,2263,639,1,1,21,68.49028049575996,0.0
1863,True,False,2500,500,535,1,1,29,20.0,0.0
1864,True,False,3062,0,537,1,1,41,20.0,0.0
1865,True,False,2300,1500,563,1,1,25,20.0,0.0
1866,True,False,2880,0,591,1,1,21,20.0,0.0
1867,True,False,4200,0,577,1,1,34,20.0,0.0
1868,True,False,2000,0,640,1,1,36,70.0,1.0
1869,True,False,3600,0,523,1,1,32,20.0,0.0
1870,True,False,5290,0,651,1,1,36,70.0,1.0
1871,True,False,8500,0,799,1,1,29,20.0,0.0
1872,True,False,2000,2000,586,1,1,19,70.0,1.0
1873,True,False,3000,0,522,1,1,37,20.0,0.0
1874,True,False,2500,0,672,1,1,27,20.0,0.0
1875,True,False,876,0,744,1,1,26,79.49954337899544,1.0
1876,True,False,3000,2044,655,1,1,34,20.0,0.0
1877,False,True,2500,0,543,1,1,20,20.0,0.0
1878,True,True,3700,0,609,1,1,36,70.0,1.0
1879,True,True,2000,0,728,1,1,21,70.0,1.0
1880,False,True,3000,0,662,1,1,33,85.29680365296804,1.0
1881,False,False,2000,0,530,1,2,26,20.0,0.0
1882,True,False,2508,550,576,1,2,29,20.0,0.0
1883,True,False,6000,0,639,1,1,41,78.95342465753424,1.0
1884,False,False,2000,736,550,1,1,36,20.0,0.0
1885,True,False,3600,0,569,1,1,27,78.32328767123288,1.0
1886,True,False,900,984,644,1,1,48,20.0,0.0
1887,True,False,3000,600,513,1,2,29,77.32926819412452,1.0
1888,True,False,3108,0,678,1,1,45,70.0,1.0
1889,True,False,8500,0,806,1,1,45,61.27876712328767,0.0
1890,True,True,1414,800,678,1,1,38,20.0,0.0
1891,True,False,3000,250,672,1,2,24,81.28493150684932,1.0
1892,False,True,2500,250,636,1,1,23,70.0,1.0
1893,True,False,7400,0,585,1,1,39,70.0,1.0
1894,True,False,4833,0,400,0,0,39,60.0,0.0
1895,True,False,3750,2000,543,1,2,44,20.0,0.0
1896,True,False,1438,0,560,1,1,31,70.0,1.0
1897,True,False,2400,0,752,1,1,32,77.924200913242,1.0
1898,True,False,2000,0,644,1,1,20,38.76894977168949,0.0
1899,True,False,40000,0,690,1,1,36,77.77716894977169,1.0
1900,True,False,3200,0,547,1,1,22,20.0,0.0
1901,True,False,3800,800,661,1,1,47,70.0,1.0
1902,False,False,2000,821,543,1,2,59,20.0,0.0
1903,True,False,2300,0,575,1,1,25,20.0,0.0
1904,True,False,2400,0,546,1,1,38,20.0,0.0
1905,True,False,2400,0,674,1,1,21,70.0,1.0
1906,True,False,1400,0,526,1,1,36,20.0,0.0
1907,True,False,5775,0,592,1,1,24,60.0,0.0
1908,False,False,2000,4800,813,1,1,61,83.78447488584474,1.0
1909,True,False,3800,0,540,1,1,50,20.0,0.0
1910,True,False,7960,0,545,1,1,48,20.0,0.0
1911,True,False,10000,700,615,1,1,40,70.0,1.0
1912,True,False,31200,0,582,1,1,40,60.0,0.0
1913,True,False,3,0,543,1,1,19,20.0,0.0
1914,True,False,1000,2000,539,1,1,26,20.0,0.0
1915,True,False,2200,0,728,1,1,40,20.0,0.0
1916,True,False,2500,0,600,1,1,48,20.0,0.0
1917,True,False,2851,0,631,1,1,25,70.70502283105024,0.0
1918,True,True,3000,0,539,1,1,45,75.23470319634703,1.0
1919,True,False,3076,700,564,1,1,29,20.0,0.0
1920,True,False,1450,0,664,1,1,21,79.60456621004566,1.0
1921,True,False,2380,0,709,1,1,20,78.96632916418504,1.0
1922,True,False,2000,0,651,1,1,22,60.0,0.0
1923,True,False,3400,0,506,1,1,27,20.0,0.0
1924,True,False,4000,0,584,1,1,44,20.0,0.0
1925,False,False,2000,2500,586,1,1,75,70.0,1.0
1926,True,False,3500,1000,506,1,1,55,77.924200913242,1.0
1927,True,False,6835,0,766,1,1,27,70.0,1.0
1928,True,False,5500,0,501,1,2,43,20.0,0.0
1929,True,False,1600,0,623,1,1,31,82.20913242009132,1.0
1930,True,False,7528,0,528,1,1,48,20.0,0.0
1931,True,False,3200,0,636,1,1,33,25.0,0.0
